LCN01,1992-03-04,4.934,7.44,18:06:00,2.469,23:40:00,0.82,0.976,22:04:00,0.837,17:00:00,0.082,104.5,0,7.17,16:58:00,2.772,23:40:00,7.16,17:30:00,6.111,23:59:00,12.34,0
LCN01,1992-03-05,6.163,10.55,13:41:00,2.232,00:55:00,0.787,0.979,04:03:00,0.556,15:39:00,9.84,145,0.254,17.36,13:47:00,2.573,00:46:00,8.46,17:24:00,5.278,07:16:00,12.32,0.275
LCN01,1992-03-06,6.713,16.41,15:34:00,0.059,06:00:00,0.627,0.957,06:52:00,0.254,17:00:00,16.92,84.4,0,20.01,13:10:00,0.55,06:43:00,10.4,17:45:00,4.47,08:47:00,12.36,3.48
LCN01,1992-03-07,5.963,15.04,14:48:00,-0.622,05:53:00,0.624,0.917,03:58:00,0.277,15:09:00,14.54,125.3,0,18.15,13:22:00,0.513,06:33:00,9.37,17:22:00,4.688,09:02:00,12.32,6
LCN01,1992-03-08,4.015,9.93,15:02:00,-2.731,23:23:00,0.732,0.985,19:14:00,0.733,11:55:00,5.088,400.7,7.62,11.98,12:02:00,1.091,19:37:00,7.64,16:32:00,4.906,23:57:00,12.23,6
LCN01,1992-03-09,-5.843,0.099,14:37:00,-13.96,23:33:00,0.363,0.97,00:00:00,0.743,14:26:00,18.83,291.2,2.54,1.513,09:36:00,1.012,19:52:00,4.933,00:01:00,2.743,23:58:00,12.31,6
LCN01,1992-03-10,-8.01,1.221,12:20:00,-16.64,05:51:00,0.302,0.955,20:58:00,0.613,12:15:00,16.6,78.6,0.254,1.06,00:24:00,0.279,23:53:00,2.771,00:06:00,1.951,23:55:00,12.24,6
LCN01,1992-03-11,-0.585,9,14:53:00,-11.81,04:19:00,0.441,0.966,00:26:00,0.439,13:11:00,18.97,161.9,0,1.212,16:40:00,0.148,06:04:00,1.98,00:05:00,1.56,15:24:00,12.34,6
LCN01,1992-03-12,6.171,13.67,14:24:00,0.344,03:05:00,0.599,0.881,03:05:00,0.378,14:22:00,16.68,162.8,0,15.01,14:02:00,0.201,05:53:00,6.101,18:04:00,1.468,08:32:00,12.32,7.835
LCN01,1992-03-13,6.261,15.76,14:02:00,-1.272,05:42:00,0.618,0.961,04:05:00,0.292,14:54:00,19.94,164.5,0,18.59,11:19:00,0.24,07:27:00,8.01,17:45:00,2.42,08:47:00,12.34,10.715
LCN01,1992-03-14,6.262,15.31,15:00:00,-1.205,05:38:00,0.63,0.97,05:12:00,0.299,15:42:00,18.78,141.1,0,18.14,13:38:00,0.353,06:29:00,8.75,18:00:00,3.283,08:38:00,12.34,13.37
LCN01,1992-03-15,7.5,18.49,14:47:00,-0.883,04:56:00,0.605,0.954,05:17:00,0.171,14:52:00,19.39,147.5,0,20.44,14:01:00,0.504,06:20:00,9.73,17:32:00,4.052,08:18:00,12.35,17.615
LCN01,1992-03-16,9.2,18.82,14:53:00,-1.432,04:57:00,0.487,0.896,03:50:00,0.121,14:35:00,20.1,142.8,0,21.56,13:09:00,0.306,06:08:00,10.49,17:30:00,4.479,08:30:00,12.36,22.025
LCN01,1992-03-17,3.496,6.112,15:02:00,0.787,03:58:00,0.627,0.917,11:06:00,0.66,14:58:00,3.344,273.7,0,8.47,13:05:00,2.914,03:57:00,8.49,00:01:00,5.272,00:00:00,12.22,22.025
LCN01,1992-03-18,3.34,10.36,13:07:00,0.023,22:43:00,0.598,0.967,23:21:00,0.456,12:27:00,11.08,219.4,1.524,15.95,13:05:00,1.968,22:11:00,7.37,15:21:00,4.298,08:13:00,12.2,22.205
LCN01,1992-03-19,2.877,9.34,16:09:00,-0.695,23:38:00,0.601,0.957,23:14:00,0.457,17:40:00,13.22,134.1,0.254,15.45,11:45:00,0.818,23:58:00,7.78,17:35:00,4.022,08:10:00,12.18,22.205
LCN01,1992-03-20,5.803,16.43,14:49:00,-4.06,05:58:00,0.414,0.976,08:08:00,0.108,16:06:00,20.55,144.6,0,20.72,13:22:00,-0.711,05:58:00,9.18,17:22:00,3.274,09:07:00,12.24,25.42
LCN01,1992-03-21,0.382,4.033,00:20:00,-3.042,00:00:00,0.478,0.937,16:29:00,0.471,00:19:00,4.051,282.3,0,4.719,12:58:00,0.241,05:51:00,6.945,00:00:00,3.484,23:59:00,12.1,25.42
LCN01,1992-03-22,1.591,8.43,15:20:00,-3.727,01:01:00,0.417,0.928,01:47:00,0.315,16:01:00,20.98,134.1,0,18.5,14:06:00,-0.005,23:59:00,8.16,17:37:00,2.651,08:35:00,12.19,25.42
LCN01,1992-03-23,5.196,16.2,14:52:00,-5.231,05:09:00,0.47,0.904,05:25:00,0.179,14:33:00,20.42,147.8,0,22.24,14:12:00,-1.081,05:59:00,9.52,17:18:00,3.056,09:03:00,12.21,28.52
LCN01,1992-03-24,6.758,13.37,11:48:00,-1.338,23:48:00,0.506,0.843,23:54:00,0.283,14:21:00,10.21,317.8,0,15.55,12:30:00,1.118,23:59:00,7.81,15:57:00,5.346,08:24:00,12.1,30.205
LCN01,1992-03-25,5.995,16.17,14:10:00,-4.021,05:41:00,0.416,0.933,06:12:00,0.139,13:52:00,21.2,207.8,0,23.24,13:38:00,-0.966,04:56:00,9.87,17:34:00,3.742,08:25:00,12.17,33.29
LCN01,1992-03-26,8.01,16.72,16:07:00,-3.422,05:20:00,0.388,0.788,04:04:00,0.13,15:15:00,19.02,191.6,0,22.76,14:31:00,-0.211,05:29:00,10.41,18:04:00,4.841,08:10:00,12.16,36.65
LCN01,1992-03-27,11.09,18.9,15:55:00,0.93,05:53:00,0.61,0.779,05:57:00,0.175,14:21:00,15.14,172.5,0,23.01,11:51:00,3.086,06:05:00,11.28,17:37:00,6.812,08:34:00,12.13,41.1
LCN01,1992-03-28,8.59,12.5,13:27:00,5.147,23:29:00,0.805,0.95,05:04:00,0.451,14:05:00,9.68,439.7,13.46,12.57,13:20:00,4.717,23:59:00,10.13,00:00:00,7.72,23:58:00,12.06,42.35
LCN01,1992-03-29,5.74,11.1,15:39:00,1.923,23:52:00,0.544,0.874,23:45:00,0.375,16:10:00,20.89,148.5,0,21.3,13:29:00,2.745,01:47:00,11.36,17:19:00,5.985,08:31:00,12.11,42.9
LCN01,1992-03-30,7.05,17.31,14:28:00,-0.931,05:49:00,0.618,0.919,03:41:00,0.291,14:01:00,20.8,151,0,24.99,14:17:00,0.601,05:38:00,11.93,16:30:00,5.576,08:03:00,12.1,46.555
LCN01,1992-03-31,3.646,8.8,09:20:00,-3.231,23:59:00,0.575,0.932,21:30:00,0.412,12:13:00,7.785,226.8,0,9.7,15:22:00,-0.173,23:58:00,9.03,01:00:00,5.789,23:58:00,11.98,46.555
LCN01,1992-04-01,4.707,14.29,16:04:00,-6.382,05:40:00,0.337,0.87,05:44:00,0.113,15:23:00,23.61,145.3,0,22.53,14:01:00,-1.856,05:49:00,10.2,17:52:00,3.437,09:19:00,12.1,48.7
LCN01,1992-04-02,8.39,15.73,15:20:00,2.158,04:57:00,0.576,0.905,05:19:00,0.268,16:06:00,12.43,240.6,0.254,17.26,15:23:00,3.675,23:59:00,9.81,18:40:00,6.713,08:18:00,12,51.565
LCN01,1992-04-03,11.13,23.24,14:09:00,-1.469,04:56:00,0.457,0.892,05:19:00,0.083,14:22:00,23.92,192.3,0,26.02,13:28:00,1.054,04:57:00,13.14,17:58:00,5.729,07:41:00,12.08,58.185
LCN01,1992-04-04,14.07,24.53,15:05:00,3.805,02:14:00,0.441,0.694,03:13:00,0.08,11:37:00,24.17,135.9,0,32.04,13:43:00,4.272,05:43:00,15.33,17:45:00,8.19,07:48:00,12.08,65.45
LCN01,1992-04-05,11.97,23.19,12:49:00,1.319,05:35:00,0.541,0.79,05:13:00,0.121,12:55:00,19.52,211,0,31.47,13:01:00,4.283,05:38:00,14.41,15:52:00,9.45,08:15:00,12.04,72.045
LCN01,1992-04-06,11.22,18.71,14:48:00,3.816,05:37:00,0.584,0.828,05:26:00,0.199,12:42:00,22.14,244.5,0,30.3,14:09:00,5.479,05:45:00,14.86,16:43:00,9.82,07:56:00,12.04,76.4
LCN01,1992-04-07,6.767,13.22,17:55:00,0.071,07:02:00,0.505,0.714,23:59:00,0.345,14:05:00,23.72,200.5,0,27.12,15:00:00,3.247,06:46:00,13.97,18:22:00,9.34,09:15:00,12.07,78.01
LCN01,1992-04-08,10.61,21.87,13:14:00,-0.797,05:12:00,0.501,0.852,07:44:00,0.127,13:07:00,18.54,198.3,0,31.09,13:35:00,2.662,06:30:00,14.03,17:41:00,8.75,08:53:00,12.02,83.945
LCN01,1992-04-09,11.42,23.85,17:01:00,-0.174,05:46:00,0.489,0.811,06:43:00,0.117,16:51:00,19.55,175.3,0,30.23,15:06:00,3.56,06:22:00,14.36,18:53:00,9.29,09:03:00,12.03,90.87
LCN01,1992-04-10,14.6,25.48,15:06:00,4.056,06:47:00,0.516,0.693,04:50:00,0.105,12:25:00,22.05,225.7,0,32.86,12:43:00,5.827,06:37:00,15.94,18:31:00,10.34,09:00:00,12.02,98.61
LCN01,1992-04-11,11.26,18.66,14:36:00,5.416,06:12:00,0.711,0.809,00:00:00,0.323,12:20:00,15.81,349.2,0,26.14,14:38:00,7.65,06:13:00,14.52,17:11:00,11.78,08:59:00,11.96,102.94
LCN01,1992-04-12,12.23,21.2,17:02:00,5.682,06:54:00,0.866,0.865,06:59:00,0.36,17:26:00,18.16,316.7,0,30.11,14:54:00,8.05,07:00:00,15.45,19:21:00,11.22,10:02:00,11.98,108.54
LCN01,1992-04-13,15.15,28.78,16:15:00,4.092,06:19:00,0.651,0.894,07:12:00,0.068,16:10:00,16.99,159.3,0,29.68,15:30:00,7.32,06:36:00,15.83,19:28:00,11.4,10:49:00,11.96,117.93
LCN01,1992-04-14,14.24,23.69,12:42:00,9.28,23:59:00,0.8,0.891,18:02:00,0.213,12:42:00,10.55,263.2,3.81,30.8,12:42:00,9.83,23:58:00,15.31,15:30:00,12.96,09:08:00,11.88,124.775
LCN01,1992-04-15,12.99,18.37,15:32:00,8.76,01:35:00,0.902,0.893,01:34:00,0.317,15:33:00,18.88,171.7,0,24.06,14:28:00,9.28,00:52:00,15.3,17:03:00,11.51,08:45:00,11.89,128.96
LCN01,1992-04-16,9.89,14.1,16:39:00,7.66,10:22:00,0.96,0.957,08:12:00,0.457,16:48:00,13.8,147.8,13.72,20.58,14:46:00,9.71,23:59:00,14.09,18:30:00,11.54,13:11:00,11.86,131.01
