PAI01,2001-09-26,15.58,28.92,15:22:00,5.551,06:23:00,1.123,0.981,06:28:00,0.294,15:22:00,18.69,170.3,0,23.42,16:02:00,14.56,08:12:00,20.1,19:25:00,16.63,10:13:00,12.78,9.46
PAI01,2001-09-27,20.42,32.39,14:16:00,9.42,07:05:00,1.044,0.903,23:59:00,0.15,13:19:00,19.29,177.7,0,25.57,15:51:00,15.96,08:08:00,21.35,19:22:00,17.57,10:16:00,12.78,19.46
PAI01,2001-09-28,16.73,26.82,15:52:00,6.975,06:06:00,1.175,0.988,06:43:00,0.304,16:12:00,18.88,236.3,0,24.3,15:49:00,16.14,07:53:00,21.01,19:16:00,18.08,10:23:00,12.8,27.87
PAI01,2001-09-29,17.49,26.69,16:21:00,9.7,06:18:00,1.142,0.853,06:19:00,0.329,15:57:00,13.62,237.4,0,21.98,16:52:00,16.38,08:07:00,20.25,19:31:00,18.22,10:36:00,12.79,36.215
PAI01,2001-09-30,16.53,26.48,16:23:00,8.13,05:17:00,1.223,0.961,06:21:00,0.355,16:22:00,17.81,114.5,0,24.69,15:52:00,15.87,08:11:00,20.93,19:16:00,17.82,10:20:00,12.78,44.455
PAI01,2001-10-01,18.74,31.02,15:20:00,7.38,06:10:00,1.073,0.955,06:37:00,0.197,15:20:00,17.88,141.4,0,24.88,16:01:00,15.98,08:05:00,21.2,18:57:00,18.01,10:24:00,12.8,
PAI01,2001-10-02,19.04,31.16,13:23:00,7.6,06:02:00,0.805,0.889,04:20:00,0.126,13:16:00,18.4,226.4,0,25.55,15:48:00,16.15,07:49:00,21.44,19:05:00,18.3,10:21:00,12.78,
PAI01,2001-10-03,13.44,22.81,14:11:00,4.189,06:49:00,0.734,0.843,06:58:00,0.239,14:09:00,16.72,199.7,0,23.39,14:48:00,15.3,08:14:00,20.59,00:00:00,17.93,10:28:00,12.78,
PAI01,2001-10-04,8.37,12.08,12:27:00,1.125,23:55:00,0.81,0.994,23:58:00,0.549,10:52:00,5.023,361.4,2.032,17.74,14:44:00,13.61,23:59:00,19.48,00:03:00,16.74,23:56:00,12.73,
PAI01,2001-10-05,3.368,10.72,17:57:00,-1.045,23:10:00,0.617,1.014,05:10:00,0.408,16:35:00,15.11,154.3,3.81,17.14,15:54:00,9.65,23:59:00,16.75,00:00:00,13.84,10:50:00,12.7,
PAI01,2001-10-06,8.02,22.19,15:14:00,-2.883,05:37:00,0.723,0.987,02:54:00,0.28,15:15:00,17.73,121.2,0.254,19.3,15:32:00,6.84,07:43:00,15.49,19:13:00,11.42,10:19:00,12.74,
PAI01,2001-10-07,15.69,29.25,15:35:00,3.24,02:05:00,0.771,0.91,00:48:00,0.142,15:37:00,14.95,164.1,0,20.73,16:07:00,9.22,07:27:00,16.44,19:54:00,12.4,09:45:00,12.81,
PAI01,2001-10-08,17.6,29.19,13:46:00,5.754,06:39:00,0.877,0.891,06:39:00,0.15,13:45:00,14.8,201.5,0,22.68,14:32:00,12.08,07:48:00,17.89,18:11:00,14.33,10:16:00,12.78,
PAI01,2001-10-09,12.14,19.14,14:28:00,6.705,05:03:00,1.059,0.956,05:13:00,0.467,14:29:00,15.51,304.5,3.048,21.18,14:49:00,13.23,23:58:00,17.78,17:33:00,15.29,08:59:00,12.76,
PAI01,2001-10-10,7.48,14.58,13:13:00,0.041,22:40:00,0.629,0.931,05:44:00,0.264,15:22:00,16.49,270.3,0,17.61,13:59:00,9.9,23:59:00,16.04,00:01:00,13.59,23:59:00,12.7,
PAI01,2001-10-11,9.92,20.98,13:07:00,-2.408,05:57:00,0.573,0.957,06:09:00,0.166,15:23:00,14.92,184,0,17.01,13:35:00,7.49,07:10:00,14.44,18:12:00,11.37,09:33:00,12.77,
PAI01,2001-10-12,5.256,11.6,15:08:00,-2.749,22:44:00,0.608,0.947,09:06:00,0.339,15:03:00,7.48,313.1,0.762,12.34,15:38:00,6.925,23:57:00,13.75,00:02:00,11,23:59:00,12.7,
PAI01,2001-10-13,7.73,14.59,14:10:00,-1.112,00:45:00,0.603,0.86,00:46:00,0.345,14:10:00,9.18,318.6,0,12.8,15:01:00,6.135,03:24:00,11.7,18:02:00,9.59,08:27:00,12.75,
PAI01,2001-10-14,9.03,16.42,13:24:00,5.141,06:13:00,0.71,0.989,22:20:00,0.296,12:47:00,13.32,184.2,8.89,16.78,13:57:00,8.47,07:01:00,13.23,17:46:00,10.36,08:48:00,12.75,
PAI01,2001-10-15,3.369,10.17,14:39:00,-2.818,00:00:00,0.566,0.993,02:13:00,0.365,14:55:00,16.55,311,5.08,12.8,13:56:00,6.317,23:59:00,12.37,00:02:00,9.54,23:58:00,12.69,
PAI01,2001-10-16,6.87,22.2,15:33:00,-4.176,02:25:00,0.55,0.987,02:32:00,0.133,14:52:00,16.13,113.1,0,14.07,14:23:00,4.38,07:24:00,11.55,17:52:00,7.42,09:13:00,12.72,
PAI01,2001-10-17,12.34,27.43,12:32:00,0.041,03:23:00,0.649,0.93,03:53:00,0.119,12:32:00,13.92,197.2,0,15.62,13:58:00,6.132,06:45:00,12.61,17:59:00,8.44,08:44:00,12.75,
PAI01,2001-10-18,6.415,13.56,14:47:00,0.928,23:02:00,0.645,0.954,23:08:00,0.401,14:48:00,14.56,209.3,0,15.1,14:27:00,7.57,07:55:00,12.35,17:34:00,9.63,09:36:00,12.72,
PAI01,2001-10-19,8.22,17.71,13:49:00,-0.368,03:46:00,0.554,0.957,02:15:00,0.208,09:15:00,15.39,188.9,0,15.19,14:36:00,6.436,07:17:00,12.19,17:34:00,8.78,09:11:00,12.72,
PAI01,2001-10-20,8.5,16.97,14:12:00,0.518,04:45:00,0.658,0.853,02:28:00,0.324,13:59:00,9.88,132.3,0,13.28,14:45:00,6.805,07:13:00,11.43,17:53:00,8.94,09:18:00,12.75,
PAI01,2001-10-21,8.66,17.1,13:44:00,0.382,05:43:00,0.732,0.955,05:58:00,0.355,13:43:00,12.95,153.3,0,14.43,14:29:00,6.817,07:14:00,12,17:49:00,8.95,09:23:00,12.76,
PAI01,2001-10-22,13.68,24.65,13:46:00,1.735,06:12:00,0.695,0.988,06:21:00,0.184,13:46:00,13.09,224.2,0,16.39,14:14:00,8.49,07:28:00,13.29,17:45:00,10.07,09:26:00,12.78,
PAI01,2001-10-23,10.75,24.1,13:27:00,0.108,00:00:00,0.575,0.881,05:15:00,0.144,15:34:00,12.08,351.6,0,15.47,14:27:00,8.61,07:24:00,13.37,17:37:00,10.55,09:15:00,12.72,
PAI01,2001-10-24,5.524,12.34,13:27:00,-4.524,23:42:00,0.334,0.837,23:46:00,0.166,14:48:00,15.11,432.1,0,13.63,14:13:00,7.52,23:59:00,12.16,00:00:00,9.9,09:49:00,12.69,
PAI01,2001-10-25,3.079,14.52,15:30:00,-4.523,01:58:00,0.338,0.849,02:01:00,0.174,15:30:00,13.64,189.1,0,12.46,14:52:00,5.088,07:25:00,10.65,17:37:00,7.97,09:18:00,12.67,
PAI01,2001-10-26,3.414,14.79,14:17:00,-6.354,06:25:00,0.373,0.877,06:27:00,0.213,14:36:00,14.59,183.1,0,12.3,14:51:00,4.391,07:30:00,10.15,17:56:00,7.14,09:27:00,12.69,
